iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_ cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
OWID_WRL,World,2019-12-31,27,27,,0,0,,0.003,0.003,,0,0,,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-01,27,0,,0,0,,0.003,0,,0,0,,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-02,27,0,,0,0,,0.003,0,,0,0,,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-03,44,17,,0,0,,0.006,0.002,,0,0,,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-04,44,0,,0,0,,0.006,0,,0,0,,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-05,59,15,,0,0,,0.008,0.002,,0,0,,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-06,59,0,8.429,0,0,0,0.008,0,0.001,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-07,59,0,4.571,0,0,0,0.008,0,0.001,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-08,59,0,4.571,0,0,0,0.008,0,0.001,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-09,59,0,4.571,0,0,0,0.008,0,0.001,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-10,59,0,2.143,0,0,0,0.008,0,0,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-11,59,0,2.143,1,1,0.143,0.008,0,0,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-12,59,0,0,1,0,0.143,0.008,0,0,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-13,60,1,0.143,1,0,0.143,0.008,0,0,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-14,60,0,0.143,1,0,0.143,0.008,0,0,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-15,61,1,0.286,2,1,0.286,0.008,0,0,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-16,61,0,0.286,2,0,0.286,0.008,0,0,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-17,66,5,1,2,0,0.286,0.008,0.001,0,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-18,83,17,3.429,2,0,0.143,0.011,0.002,0,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-19,219,136,22.857,3,1,0.286,0.028,0.017,0.003,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-20,239,20,25.571,3,0,0.286,0.031,0.003,0.003,0,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-21,392,153,47.429,6,3,0.714,0.05,0.02,0.006,0.001,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-22,534,142,67.571,17,11,2.143,0.069,0.018,0.009,0.002,0.001,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-23,631,97,81.429,17,0,2.143,0.081,0.012,0.01,0.002,0,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-01-24,897,266,118.714,26,9,3.429,0.115,0.034,0.015,0.003,0.001,0,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
